163951, Attitude, Roll,0.10944391, Accelerometer (raw), x,0.086654663
165251, Attitude, Roll,0.014449035, Accelerometer (raw), x,0.082519531
165251, Attitude, Yaw,0.7595417, Accelerometer (raw), y,-0.46206665
165251, Attitude, Pitch,0.3401806, Accelerometer (raw), z,-0.985717773
165251, Attitude, Roll,0.005806126, Accelerometer (raw), x,-0.090484619
165251, Attitude, Yaw,0.75650423, Accelerometer (raw), y,-0.357757568
165251, Attitude, Pitch,0.343479772, Accelerometer (raw), z,-1.090332031
165251, Attitude, Roll,-0.003321358, Accelerometer (raw), x,-0.048095703
165251, Attitude, Yaw,0.763873871, Accelerometer (raw), y,-0.180923462
165251, Attitude, Pitch,0.354122322, Accelerometer (raw), z,-0.93359375
165251, Attitude, Roll,-0.010209147, Accelerometer (raw), x,-0.097457886
165251, Attitude, Yaw,0.746730846, Accelerometer (raw), y,-0.171005249
165251, Attitude, Pitch,0.352387837, Accelerometer (raw), z,-0.989486694
165251, Attitude, Roll,0.005255039, Accelerometer (raw), x,0.011688232
165251, Attitude, Yaw,0.703652528, Accelerometer (raw), y,-0.234771729
165251, Attitude, Pitch,0.320091836, Accelerometer (raw), z,-0.874389648
165251, Attitude, Roll,0.002887863, Accelerometer (raw), x,-0.025802612
165251, Attitude, Yaw,0.692342071, Accelerometer (raw), y,-0.325393677
165251, Attitude, Pitch,0.313044738, Accelerometer (raw), z,-0.847915649
165251, Attitude, Roll,-0.003818206, Accelerometer (raw), x,-0.046569824
165251, Attitude, Yaw,0.684795886, Accelerometer (raw), y,-0.368103027
165251, Attitude, Pitch,0.3038984, Accelerometer (raw), z,-0.889862061
165251, Attitude, Roll,-0.014516414, Accelerometer (raw), x,-0.019317627
165251, Attitude, Yaw,0.681759057, Accelerometer (raw), y,-0.406509399
165251, Attitude, Pitch,0.304406458, Accelerometer (raw), z,-0.917648315
165351, Attitude, Roll,-0.016455987, Accelerometer (raw), x,-0.030334473
165351, Attitude, Yaw,0.685915611, Accelerometer (raw), y,-0.372268677
165351, Attitude, Pitch,0.319233069, Accelerometer (raw), z,-0.963912964
165351, Attitude, Roll,-0.02714868, Accelerometer (raw), x,-0.053283691
165351, Attitude, Yaw,0.699696718, Accelerometer (raw), y,-0.219650269
165351, Attitude, Pitch,0.345627451, Accelerometer (raw), z,-1.226242065
165351, Attitude, Roll,-0.052661538, Accelerometer (raw), x,0.010070801
165351, Attitude, Yaw,0.705419514, Accelerometer (raw), y,-0.214767456
165351, Attitude, Pitch,0.338676153, Accelerometer (raw), z,-0.909790039
165351, Attitude, Roll,-0.064638417, Accelerometer (raw), x,-0.039993286
165351, Attitude, Yaw,0.754422844, Accelerometer (raw), y,-0.221405029
165351, Attitude, Pitch,0.336310794, Accelerometer (raw), z,-0.929504395
165351, Attitude, Roll,-0.058543312, Accelerometer (raw), x,-0.0650177
165351, Attitude, Yaw,0.774045144, Accelerometer (raw), y,-0.303771973
165351, Attitude, Pitch,0.315287176, Accelerometer (raw), z,-0.831192017
165351, Attitude, Roll,-0.056575045, Accelerometer (raw), x,-0.014358521
165351, Attitude, Yaw,0.768137022, Accelerometer (raw), y,-0.275756836
165351, Attitude, Pitch,0.294567837, Accelerometer (raw), z,-0.946304321
165351, Attitude, Roll,-0.052391648, Accelerometer (raw), x,0.025497437
165351, Attitude, Yaw,0.7640835, Accelerometer (raw), y,-0.344741821
165351, Attitude, Pitch,0.296215595, Accelerometer (raw), z,-0.890136719
165351, Attitude, Roll,-0.047639074, Accelerometer (raw), x,-0.035888672
165351, Attitude, Yaw,0.757890185, Accelerometer (raw), y,-0.34979248
165351, Attitude, Pitch,0.306517191, Accelerometer (raw), z,-1.002029419
165351, Attitude, Roll,-0.053927832, Accelerometer (raw), x,-0.048370361
165351, Attitude, Yaw,0.751278442, Accelerometer (raw), y,-0.328567505
165351, Attitude, Pitch,0.321834216, Accelerometer (raw), z,-1.083587646
165351, Attitude, Roll,-0.055565961, Accelerometer (raw), x,-0.079803467
165351, Attitude, Yaw,0.736154772, Accelerometer (raw), y,-0.168136597
165351, Attitude, Pitch,0.31668256, Accelerometer (raw), z,-1.023925781
165451, Attitude, Roll,-0.028625877, Accelerometer (raw), x,-0.130706787
165451, Attitude, Yaw,0.739689888, Accelerometer (raw), y,-0.211303711
165451, Attitude, Pitch,0.323107623, Accelerometer (raw), z,-0.939926147
165451, Attitude, Roll,-0.030741497, Accelerometer (raw), x,-0.028396606
165451, Attitude, Yaw,0.719746516, Accelerometer (raw), y,-0.230697632
165451, Attitude, Pitch,0.323166475, Accelerometer (raw), z,-0.821884155
165451, Attitude, Roll,-0.019730418, Accelerometer (raw), x,-0.067993164
165451, Attitude, Yaw,0.685749317, Accelerometer (raw), y,-0.311599731
165451, Attitude, Pitch,0.300058446, Accelerometer (raw), z,-0.842575073
165451, Attitude, Roll,-0.033435576, Accelerometer (raw), x,-0.06854248
165451, Attitude, Yaw,0.670166111, Accelerometer (raw), y,-0.326965332
165451, Attitude, Pitch,0.278940538, Accelerometer (raw), z,-0.945007324
165451, Attitude, Roll,-0.029930366, Accelerometer (raw), x,-0.029495239
165451, Attitude, Yaw,0.669126583, Accelerometer (raw), y,-0.381668091
165451, Attitude, Pitch,0.284240946, Accelerometer (raw), z,-0.917648315
165451, Attitude, Roll,-0.035811494, Accelerometer (raw), x,-0.007339478
165451, Attitude, Yaw,0.680433376, Accelerometer (raw), y,-0.358825684
165451, Attitude, Pitch,0.304567532, Accelerometer (raw), z,-0.997970581
165451, Attitude, Roll,-0.035528986, Accelerometer (raw), x,-0.052154541
165451, Attitude, Yaw,0.696477136, Accelerometer (raw), y,-0.227340698
165451, Attitude, Pitch,0.327557483, Accelerometer (raw), z,-1.164093018
165451, Attitude, Roll,-0.039847743, Accelerometer (raw), x,0.007629395
165451, Attitude, Yaw,0.715580732, Accelerometer (raw), y,-0.235839844
165451, Attitude, Pitch,0.345638437, Accelerometer (raw), z,-0.880477905
165451, Attitude, Roll,-0.040563608, Accelerometer (raw), x,0.027297974
165451, Attitude, Yaw,0.739662033, Accelerometer (raw), y,-0.210006714
165451, Attitude, Pitch,0.354920186, Accelerometer (raw), z,-0.968139648
165451, Attitude, Roll,-0.031187304, Accelerometer (raw), x,0.00352478
165451, Attitude, Yaw,0.747384201, Accelerometer (raw), y,-0.304870605
165451, Attitude, Pitch,0.322971767, Accelerometer (raw), z,-0.842895508
165551, Attitude, Roll,-0.010585546, Accelerometer (raw), x,-0.011825562
165551, Attitude, Yaw,0.767647829, Accelerometer (raw), y,-0.289611816
165551, Attitude, Pitch,0.311979131, Accelerometer (raw), z,-0.893173218
165551, Attitude, Roll,0.000112824, Accelerometer (raw), x,0.022979736
165551, Attitude, Yaw,0.776334645, Accelerometer (raw), y,-0.369659424
165551, Attitude, Pitch,0.288712471, Accelerometer (raw), z,-0.869033813
165551, Attitude, Roll,0.010824559, Accelerometer (raw), x,0.049133301
165551, Attitude, Yaw,0.780377584, Accelerometer (raw), y,-0.386810303
165551, Attitude, Pitch,0.289699836, Accelerometer (raw), z,-0.921325684
165551, Attitude, Roll,-0.006445701, Accelerometer (raw), x,0.015380859
165551, Attitude, Yaw,0.778850961, Accelerometer (raw), y,-0.324584961
165551, Attitude, Pitch,0.28771985, Accelerometer (raw), z,-1.070297241
165551, Attitude, Roll,-0.023958943, Accelerometer (raw), x,-0.057678223
165551, Attitude, Yaw,0.776659586, Accelerometer (raw), y,-0.131484985
165551, Attitude, Pitch,0.257569726, Accelerometer (raw), z,-1.076034546
165551, Attitude, Roll,-0.021987975, Accelerometer (raw), x,-0.103805542
165551, Attitude, Yaw,0.784170933, Accelerometer (raw), y,-0.146636963
165551, Attitude, Pitch,0.247571085, Accelerometer (raw), z,-0.989471436
165551, Attitude, Roll,-0.020427478, Accelerometer (raw), x,-0.03944397
165551, Attitude, Yaw,0.754498468, Accelerometer (raw), y,-0.172927856
165551, Attitude, Pitch,0.238766862, Accelerometer (raw), z,-0.890762329
165551, Attitude, Roll,-0.011273106, Accelerometer (raw), x,-0.024673462
165551, Attitude, Yaw,0.738698955, Accelerometer (raw), y,-0.264373779
165551, Attitude, Pitch,0.242581039, Accelerometer (raw), z,-0.84135437
165551, Attitude, Roll,-0.014728308, Accelerometer (raw), x,-0.05657959
165551, Attitude, Yaw,0.734493462, Accelerometer (raw), y,-0.304534912
165551, Attitude, Pitch,0.246413185, Accelerometer (raw), z,-0.900238037
165551, Attitude, Roll,-0.019531345, Accelerometer (raw), x,-0.03074646
165551, Attitude, Yaw,0.730758298, Accelerometer (raw), y,-0.358016968
165551, Attitude, Pitch,0.25191342, Accelerometer (raw), z,-0.949234009
165651, Attitude, Roll,-0.023314111, Accelerometer (raw), x,-0.009628296
165651, Attitude, Yaw,0.739670003, Accelerometer (raw), y,-0.313613892
165651, Attitude, Pitch,0.292305171, Accelerometer (raw), z,-1.024017334
165651, Attitude, Roll,-0.029614003, Accelerometer (raw), x,-0.015731812
165651, Attitude, Yaw,0.751127128, Accelerometer (raw), y,-0.135818481
165651, Attitude, Pitch,0.286053794, Accelerometer (raw), z,-1.159667969
165651, Attitude, Roll,-0.029102091, Accelerometer (raw), x,0.021774292
165651, Attitude, Yaw,0.781067247, Accelerometer (raw), y,-0.210998535
165651, Attitude, Pitch,0.293846038, Accelerometer (raw), z,-0.893493652
165651, Attitude, Roll,-0.034869874, Accelerometer (raw), x,-0.017776489
165651, Attitude, Yaw,0.793580761, Accelerometer (raw), y,-0.169235229
165651, Attitude, Pitch,0.279124679, Accelerometer (raw), z,-0.941009521
165651, Attitude, Roll,-0.034092208, Accelerometer (raw), x,0.010574341
165651, Attitude, Yaw,0.803908424, Accelerometer (raw), y,-0.259338379
165651, Attitude, Pitch,0.260942643, Accelerometer (raw), z,-0.865188599
165651, Attitude, Roll,-0.03290224, Accelerometer (raw), x,0.002807617
165651, Attitude, Yaw,0.806086936, Accelerometer (raw), y,-0.312591553
165651, Attitude, Pitch,0.251906221, Accelerometer (raw), z,-0.934921265
165651, Attitude, Roll,-0.020511893, Accelerometer (raw), x,0.022445679
165651, Attitude, Yaw,0.798000419, Accelerometer (raw), y,-0.383255005
165651, Attitude, Pitch,0.249179389, Accelerometer (raw), z,-0.926101685
165651, Attitude, Roll,-0.011754934, Accelerometer (raw), x,0.015655518
165651, Attitude, Yaw,0.791903947, Accelerometer (raw), y,-0.375717163
165651, Attitude, Pitch,0.265080822, Accelerometer (raw), z,-1.028182983
165651, Attitude, Roll,-0.010551395, Accelerometer (raw), x,-0.082458496
165651, Attitude, Yaw,0.779324905, Accelerometer (raw), y,-0.200454712
165651, Attitude, Pitch,0.29294167, Accelerometer (raw), z,-1.106170654
165651, Attitude, Roll,-0.015002275, Accelerometer (raw), x,-0.069610596
165651, Attitude, Yaw,0.746886022, Accelerometer (raw), y,-0.085037231
165651, Attitude, Pitch,0.309186975, Accelerometer (raw), z,-1.019012451
165751, Attitude, Roll,-0.00972094, Accelerometer (raw), x,-0.034683228
165751, Attitude, Yaw,0.736247548, Accelerometer (raw), y,-0.208236694
165751, Attitude, Pitch,0.299401236, Accelerometer (raw), z,-0.89024353
165751, Attitude, Roll,-0.002992659, Accelerometer (raw), x,-0.032226563
165751, Attitude, Yaw,0.724238696, Accelerometer (raw), y,-0.235107422
165751, Attitude, Pitch,0.298637186, Accelerometer (raw), z,-0.858612061
165751, Attitude, Roll,-0.003649132, Accelerometer (raw), x,-0.04498291
165751, Attitude, Yaw,0.720721328, Accelerometer (raw), y,-0.295562744
165751, Attitude, Pitch,0.306032104, Accelerometer (raw), z,-0.874984741
165751, Attitude, Roll,-0.012604023, Accelerometer (raw), x,-0.027084351
165751, Attitude, Yaw,0.72328589, Accelerometer (raw), y,-0.388473511
165751, Attitude, Pitch,0.312245956, Accelerometer (raw), z,-0.896820068
165751, Attitude, Roll,-0.017562279, Accelerometer (raw), x,-0.075561523
165751, Attitude, Yaw,0.731809686, Accelerometer (raw), y,-0.371398926
165751, Attitude, Pitch,0.326066697, Accelerometer (raw), z,-0.97555542
165751, Attitude, Roll,-0.022892867, Accelerometer (raw), x,-0.00012207
165751, Attitude, Yaw,0.74274817, Accelerometer (raw), y,-0.314987183
165751, Attitude, Pitch,0.345302448, Accelerometer (raw), z,-1.05380249
165751, Attitude, Roll,-0.02021269, Accelerometer (raw), x,0.030700684
165751, Attitude, Yaw,0.745009501, Accelerometer (raw), y,-0.219848633
165751, Attitude, Pitch,0.339235012, Accelerometer (raw), z,-0.981872559
165751, Attitude, Roll,-0.016843399, Accelerometer (raw), x,0.002578735
165751, Attitude, Yaw,0.759861865, Accelerometer (raw), y,-0.163238525
165751, Attitude, Pitch,0.335137324, Accelerometer (raw), z,-0.985015869
165751, Attitude, Roll,-0.039914055, Accelerometer (raw), x,-0.01222229
165751, Attitude, Yaw,0.804092424, Accelerometer (raw), y,-0.249816895
165751, Attitude, Pitch,0.304451518, Accelerometer (raw), z,-0.82081604
165751, Attitude, Roll,-0.046968569, Accelerometer (raw), x,0.000915527
165751, Attitude, Yaw,0.819308417, Accelerometer (raw), y,-0.25062561
165751, Attitude, Pitch,0.300013562, Accelerometer (raw), z,-0.904342651
165851, Attitude, Roll,-0.046544427, Accelerometer (raw), x,-0.014205933
165851, Attitude, Yaw,0.83488146, Accelerometer (raw), y,-0.368865967
165851, Attitude, Pitch,0.291376383, Accelerometer (raw), z,-0.91545105
165851, Attitude, Roll,-0.042618685, Accelerometer (raw), x,-0.021713257
165851, Attitude, Yaw,0.854503723, Accelerometer (raw), y,-0.500366211
165851, Attitude, Pitch,0.305617962, Accelerometer (raw), z,-1.004165649
165851, Attitude, Roll,-0.043625224, Accelerometer (raw), x,-0.043823242
165851, Attitude, Yaw,0.854179808, Accelerometer (raw), y,-0.401473999
165851, Attitude, Pitch,0.328596741, Accelerometer (raw), z,-1.002944946
165851, Attitude, Roll,-0.033396662, Accelerometer (raw), x,-0.067520142
165851, Attitude, Yaw,0.836519988, Accelerometer (raw), y,-0.190734863
165851, Attitude, Pitch,0.353414375, Accelerometer (raw), z,-1.033554077
165851, Attitude, Roll,-0.001888233, Accelerometer (raw), x,-0.05406189
165851, Attitude, Yaw,0.789373081, Accelerometer (raw), y,-0.14831543
165851, Attitude, Pitch,0.320920381, Accelerometer (raw), z,-0.934387207
165851, Attitude, Roll,0.007923306, Accelerometer (raw), x,0.003295898
165851, Attitude, Yaw,0.774031726, Accelerometer (raw), y,-0.253509521
165851, Attitude, Pitch,0.320301308, Accelerometer (raw), z,-0.906524658
165851, Attitude, Roll,0.00015604, Accelerometer (raw), x,-0.040420532
165851, Attitude, Yaw,0.756143418, Accelerometer (raw), y,-0.312423706
165851, Attitude, Pitch,0.309491138, Accelerometer (raw), z,-0.830535889
165851, Attitude, Roll,-0.033061365, Accelerometer (raw), x,-0.087219238
165851, Attitude, Yaw,0.756635331, Accelerometer (raw), y,-0.327667236
165851, Attitude, Pitch,0.321646617, Accelerometer (raw), z,-0.845626831
165851, Attitude, Roll,-0.03231472, Accelerometer (raw), x,-0.030883789
165851, Attitude, Yaw,0.752651585, Accelerometer (raw), y,-0.43208313
165851, Attitude, Pitch,0.330121923, Accelerometer (raw), z,-0.914352417
165851, Attitude, Roll,-0.030768444, Accelerometer (raw), x,-0.074172974
165851, Attitude, Yaw,0.749035359, Accelerometer (raw), y,-0.377182007
165851, Attitude, Pitch,0.339520715, Accelerometer (raw), z,-1.006652832
165951, Attitude, Roll,-0.021394515, Accelerometer (raw), x,-0.006500244
165951, Attitude, Yaw,0.754709174, Accelerometer (raw), y,-0.307388306
165951, Attitude, Pitch,0.357930163, Accelerometer (raw), z,-1.052612305
165951, Attitude, Roll,-0.027818944, Accelerometer (raw), x,-0.065093994
165951, Attitude, Yaw,0.750633882, Accelerometer (raw), y,-0.257873535
165951, Attitude, Pitch,0.34962955, Accelerometer (raw), z,-1.000961304
165951, Attitude, Roll,-0.032540816, Accelerometer (raw), x,0.001419067
165951, Attitude, Yaw,0.750425308, Accelerometer (raw), y,-0.197555542
165951, Attitude, Pitch,0.336542632, Accelerometer (raw), z,-0.936935425
165951, Attitude, Roll,-0.028334686, Accelerometer (raw), x,0.043624878
165951, Attitude, Yaw,0.741606195, Accelerometer (raw), y,-0.227722168
165951, Attitude, Pitch,0.316937756, Accelerometer (raw), z,-0.852493286
165951, Attitude, Roll,-0.030209362, Accelerometer (raw), x,-0.021194458
165951, Attitude, Yaw,0.747525903, Accelerometer (raw), y,-0.277526855
165951, Attitude, Pitch,0.310814422, Accelerometer (raw), z,-0.887313843
165951, Attitude, Roll,-0.033935147, Accelerometer (raw), x,-0.001022339
165951, Attitude, Yaw,0.754881332, Accelerometer (raw), y,-0.3881073
165951, Attitude, Pitch,0.30677978, Accelerometer (raw), z,-0.878494263
165951, Attitude, Roll,-0.025851784, Accelerometer (raw), x,-0.05430603
165951, Attitude, Yaw,0.732242732, Accelerometer (raw), y,-0.469116211
165951, Attitude, Pitch,0.314109834, Accelerometer (raw), z,-0.986495972
165951, Attitude, Roll,-0.029038182, Accelerometer (raw), x,-0.047851563
165951, Attitude, Yaw,0.68853184, Accelerometer (raw), y,-0.350952148
165951, Attitude, Pitch,0.33292163, Accelerometer (raw), z,-1.058486938
165951, Attitude, Roll,-0.027823446, Accelerometer (raw), x,0.012191772
165951, Attitude, Yaw,0.633024313, Accelerometer (raw), y,-0.138183594
165951, Attitude, Pitch,0.319511791, Accelerometer (raw), z,-0.934371948
165951, Attitude, Roll,-0.032506103, Accelerometer (raw), x,-0.071960449
165951, Attitude, Yaw,0.619468662, Accelerometer (raw), y,-0.157119751
165951, Attitude, Pitch,0.327296993, Accelerometer (raw), z,-0.985092163
160052, Attitude, Roll,-0.033977679, Accelerometer (raw), x,-0.051269531
160052, Attitude, Yaw,0.611470312, Accelerometer (raw), y,-0.292114258
160052, Attitude, Pitch,0.298978543, Accelerometer (raw), z,-0.814849854
160052, Attitude, Roll,-0.030419172, Accelerometer (raw), x,-0.102615356
160052, Attitude, Yaw,0.629958963, Accelerometer (raw), y,-0.342285156
160052, Attitude, Pitch,0.305366165, Accelerometer (raw), z,-0.863327026
160052, Attitude, Roll,-0.031682722, Accelerometer (raw), x,-0.0572052
160052, Attitude, Yaw,0.627270896, Accelerometer (raw), y,-0.390808105
160052, Attitude, Pitch,0.297537242, Accelerometer (raw), z,-0.897384644
160052, Attitude, Roll,-0.025283927, Accelerometer (raw), x,0.011932373
160052, Attitude, Yaw,0.625657058, Accelerometer (raw), y,-0.434143066
160052, Attitude, Pitch,0.308104413, Accelerometer (raw), z,-0.921218872
160052, Attitude, Roll,-0.009349246, Accelerometer (raw), x,0.046096802
160052, Attitude, Yaw,0.627800456, Accelerometer (raw), y,-0.371231079
160052, Attitude, Pitch,0.331268613, Accelerometer (raw), z,-0.97593689
160052, Attitude, Roll,-0.006793306, Accelerometer (raw), x,-0.009124756
160052, Attitude, Yaw,0.691723985, Accelerometer (raw), y,-0.247512817
160052, Attitude, Pitch,0.335696275, Accelerometer (raw), z,-1.099609375
160052, Attitude, Roll,-0.02976281, Accelerometer (raw), x,-0.076507568
160052, Attitude, Yaw,0.742654852, Accelerometer (raw), y,-0.281784058
160052, Attitude, Pitch,0.349553146, Accelerometer (raw), z,-0.979949951
160052, Attitude, Roll,-0.039698773, Accelerometer (raw), x,-0.050598145
160052, Attitude, Yaw,0.760680329, Accelerometer (raw), y,-0.247253418
160052, Attitude, Pitch,0.334433389, Accelerometer (raw), z,-0.876831055
160052, Attitude, Roll,-0.04050626, Accelerometer (raw), x,-0.017684937
160052, Attitude, Yaw,0.772562642, Accelerometer (raw), y,-0.287063599
160052, Attitude, Pitch,0.331780641, Accelerometer (raw), z,-0.826660156
160052, Attitude, Roll,-0.04516025, Accelerometer (raw), x,0.000396729
160052, Attitude, Yaw,0.77356219, Accelerometer (raw), y,-0.318145752
160052, Attitude, Pitch,0.327997415, Accelerometer (raw), z,-0.935760498
160152, Attitude, Roll,-0.0411384, Accelerometer (raw), x,0.037750244
160152, Attitude, Yaw,0.76739707, Accelerometer (raw), y,-0.474960327
160152, Attitude, Pitch,0.324084495, Accelerometer (raw), z,-0.901657104
160152, Attitude, Roll,-0.026067677, Accelerometer (raw), x,0.009918213
160152, Attitude, Yaw,0.764472858, Accelerometer (raw), y,-0.46496582
160152, Attitude, Pitch,0.359273409, Accelerometer (raw), z,-1.040298462
160152, Attitude, Roll,-0.020807727, Accelerometer (raw), x,-0.045562744
160152, Attitude, Yaw,0.75716561, Accelerometer (raw), y,-0.345870972
160152, Attitude, Pitch,0.395346253, Accelerometer (raw), z,-1.011734009
160152, Attitude, Roll,-0.01069766, Accelerometer (raw), x,-0.101928711
160152, Attitude, Yaw,0.754050505, Accelerometer (raw), y,-0.236175537
160152, Attitude, Pitch,0.41668222, Accelerometer (raw), z,-0.909286499
160152, Attitude, Roll,-0.022986553, Accelerometer (raw), x,-0.066650391
160152, Attitude, Yaw,0.741038637, Accelerometer (raw), y,-0.269470215
160152, Attitude, Pitch,0.394748522, Accelerometer (raw), z,-0.851333618
160152, Attitude, Roll,-0.020328861, Accelerometer (raw), x,-0.002029419
160152, Attitude, Yaw,0.716269202, Accelerometer (raw), y,-0.380340576
160152, Attitude, Pitch,0.374199056, Accelerometer (raw), z,-0.784393311
160152, Attitude, Roll,-0.025685738, Accelerometer (raw), x,-0.075683594
160152, Attitude, Yaw,0.697526939, Accelerometer (raw), y,-0.406387329
160152, Attitude, Pitch,0.357893545, Accelerometer (raw), z,-0.893066406
160152, Attitude, Roll,-0.02792621, Accelerometer (raw), x,-0.038223267
160152, Attitude, Yaw,0.664133894, Accelerometer (raw), y,-0.451858521
160152, Attitude, Pitch,0.345197432, Accelerometer (raw), z,-0.901062012
160152, Attitude, Roll,-0.026970953, Accelerometer (raw), x,0.005706787
160152, Attitude, Yaw,0.638785677, Accelerometer (raw), y,-0.419570923
160152, Attitude, Pitch,0.364840306, Accelerometer (raw), z,-0.965560913
160152, Attitude, Roll,-0.030310993, Accelerometer (raw), x,0.093673706
160152, Attitude, Yaw,0.627762383, Accelerometer (raw), y,-0.337493896
160152, Attitude, Pitch,0.39411667, Accelerometer (raw), z,-1.137695313
160252, Attitude, Roll,-0.040690199, Accelerometer (raw), x,0.044876099
160252, Attitude, Yaw,0.633924688, Accelerometer (raw), y,-0.250183105
160252, Attitude, Pitch,0.386784257, Accelerometer (raw), z,-0.883346558
160252, Attitude, Roll,-0.055082443, Accelerometer (raw), x,-0.07661438
160252, Attitude, Yaw,0.688029062, Accelerometer (raw), y,-0.263702393
160252, Attitude, Pitch,0.399386635, Accelerometer (raw), z,-0.944366455
160252, Attitude, Roll,-0.071717699, Accelerometer (raw), x,-0.07572937
160252, Attitude, Yaw,0.726696111, Accelerometer (raw), y,-0.355636597
160252, Attitude, Pitch,0.379368516, Accelerometer (raw), z,-0.806854248
160252, Attitude, Roll,-0.082325216, Accelerometer (raw), x,-0.022903442
160252, Attitude, Yaw,0.766877009, Accelerometer (raw), y,-0.355331421
160252, Attitude, Pitch,0.347842572, Accelerometer (raw), z,-0.886184692
160252, Attitude, Roll,-0.077475469, Accelerometer (raw), x,-0.006668091
160252, Attitude, Yaw,0.772408743, Accelerometer (raw), y,-0.45942688
160252, Attitude, Pitch,0.339771386, Accelerometer (raw), z,-0.899597168
160252, Attitude, Roll,-0.067100453, Accelerometer (raw), x,0.023117065
160252, Attitude, Yaw,0.771642821, Accelerometer (raw), y,-0.491333008
160252, Attitude, Pitch,0.360834553, Accelerometer (raw), z,-0.99446106
160252, Attitude, Roll,-0.062804883, Accelerometer (raw), x,-0.033691406
160252, Attitude, Yaw,0.765171219, Accelerometer (raw), y,-0.379699707
160252, Attitude, Pitch,0.380392174, Accelerometer (raw), z,-1.022872925
160252, Attitude, Roll,-0.056864404, Accelerometer (raw), x,-0.124176025
160252, Attitude, Yaw,0.769162085, Accelerometer (raw), y,-0.221633911
160252, Attitude, Pitch,0.393898288, Accelerometer (raw), z,-0.985336304
160252, Attitude, Roll,-0.051526695, Accelerometer (raw), x,-0.197128296
160252, Attitude, Yaw,0.782154367, Accelerometer (raw), y,-0.21723938
160252, Attitude, Pitch,0.398698001, Accelerometer (raw), z,-0.934341431
160252, Attitude, Roll,-0.038253804, Accelerometer (raw), x,-0.045837402
160252, Attitude, Yaw,0.752323896, Accelerometer (raw), y,-0.316665649
160252, Attitude, Pitch,0.388011002, Accelerometer (raw), z,-0.825683594
160352, Attitude, Roll,-0.043906282, Accelerometer (raw), x,-0.053451538
160352, Attitude, Yaw,0.727224889, Accelerometer (raw), y,-0.34703064
160352, Attitude, Pitch,0.377587894, Accelerometer (raw), z,-0.823348999
160352, Attitude, Roll,-0.050599014, Accelerometer (raw), x,-0.074615479
160352, Attitude, Yaw,0.711264736, Accelerometer (raw), y,-0.401000977
160352, Attitude, Pitch,0.371240578, Accelerometer (raw), z,-0.860198975
160352, Attitude, Roll,-0.053632086, Accelerometer (raw), x,-0.049026489
160352, Attitude, Yaw,0.687517248, Accelerometer (raw), y,-0.46484375
160352, Attitude, Pitch,0.380769729, Accelerometer (raw), z,-0.91456604
160352, Attitude, Roll,-0.050315747, Accelerometer (raw), x,-0.008361816
160352, Attitude, Yaw,0.687827714, Accelerometer (raw), y,-0.445449829
160352, Attitude, Pitch,0.395790756, Accelerometer (raw), z,-0.970581055
160352, Attitude, Roll,-0.05490267, Accelerometer (raw), x,-0.074707031
160352, Attitude, Yaw,0.693474346, Accelerometer (raw), y,-0.223449707
160352, Attitude, Pitch,0.390310575, Accelerometer (raw), z,-1.135498047
160352, Attitude, Roll,-0.059710535, Accelerometer (raw), x,-0.04498291
160352, Attitude, Yaw,0.715888648, Accelerometer (raw), y,-0.251373291
160352, Attitude, Pitch,0.395786025, Accelerometer (raw), z,-0.930664063
160352, Attitude, Roll,-0.060323454, Accelerometer (raw), x,-0.059082031
160352, Attitude, Yaw,0.721485103, Accelerometer (raw), y,-0.256103516
160352, Attitude, Pitch,0.371983579, Accelerometer (raw), z,-0.931152344
160352, Attitude, Roll,-0.060891303, Accelerometer (raw), x,-0.036636353
160352, Attitude, Yaw,0.737385483, Accelerometer (raw), y,-0.319717407
160352, Attitude, Pitch,0.350682209, Accelerometer (raw), z,-0.851333618
160352, Attitude, Roll,-0.063118834, Accelerometer (raw), x,-0.011657715
160352, Attitude, Yaw,0.746597739, Accelerometer (raw), y,-0.342544556
160352, Attitude, Pitch,0.342787251, Accelerometer (raw), z,-0.888641357
160352, Attitude, Roll,-0.054045937, Accelerometer (raw), x,0.041015625
160352, Attitude, Yaw,0.744600257, Accelerometer (raw), y,-0.445343018
160352, Attitude, Pitch,0.335742307, Accelerometer (raw), z,-0.918457031
160452, Attitude, Roll,-0.041014047, Accelerometer (raw), x,-0.023223877
160452, Attitude, Yaw,0.743395687, Accelerometer (raw), y,-0.448883057
160452, Attitude, Pitch,0.348832927, Accelerometer (raw), z,-1.055984497
160452, Attitude, Roll,-0.029577351, Accelerometer (raw), x,0.004425049
160452, Attitude, Yaw,0.739272836, Accelerometer (raw), y,-0.430252075
160452, Attitude, Pitch,0.410861452, Accelerometer (raw), z,-1.009979248
160452, Attitude, Roll,-0.033437363, Accelerometer (raw), x,-0.118408203
160452, Attitude, Yaw,0.752090019, Accelerometer (raw), y,-0.237609863
160452, Attitude, Pitch,0.426864666, Accelerometer (raw), z,-0.890167236
160452, Attitude, Roll,-0.037361036, Accelerometer (raw), x,-0.145278931
160452, Attitude, Yaw,0.761790823, Accelerometer (raw), y,-0.24671936
160452, Attitude, Pitch,0.451133808, Accelerometer (raw), z,-0.889678955
160452, Attitude, Roll,-0.027943159, Accelerometer (raw), x,-0.02432251
160452, Attitude, Yaw,0.728953828, Accelerometer (raw), y,-0.332305908
